index,id,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10417,32045094,116118270,Ian,78702,30.25567,-97.73536,Entire home/apt,250,3,2,3/12/2019,0.7,2,115
10418,32045244,124342303,Muhammad,78705,30.28785,-97.7474,Private room,125,1,4,5/5/2019,1.28,3,141
10419,32045653,64087870,April,78702,30.26198,-97.72363,Entire home/apt,400,1,10,5/13/2019,4.69,1,12
10420,32045758,118565935,Renters Club,78733,30.31188,-97.88267,Entire home/apt,1200,1,4,5/5/2019,3.16,78,336
10421,32046713,138398089,GuestSpaces,78733,30.3379,-97.87421,Entire home/apt,169,2,6,5/5/2019,4,25,351
10422,32048549,21282774,Regina,78751,30.30371,-97.72504,Entire home/apt,180,2,8,4/28/2019,3,1,56
10423,32051507,61459590,Kelly,78704,30.2413,-97.75282,Private room,75,2,7,4/19/2019,2.41,2,58
10424,32063014,29260308,Chloe & Liam,78759,30.41403,-97.73973,Entire home/apt,129,1,16,5/8/2019,8.14,1,113
10425,32063061,11063837,Carrie,78704,30.23628,-97.76782,Entire home/apt,211,3,1,3/13/2019,0.48,1,0
10426,32066219,6990924,Sarah,78702,30.26121,-97.72178,Private room,55,1,12,4/20/2019,3.87,4,9
10427,32066728,6990924,Sarah,78702,30.25976,-97.72189,Private room,55,1,17,4/27/2019,5.54,4,11
10428,32066811,235814905,Sepehr,78703,30.27634,-97.7607,Entire home/apt,220,1,4,5/5/2019,1.88,1,351
10429,32067216,6990924,Sarah,78702,30.26099,-97.72137,Entire home/apt,450,1,3,4/7/2019,1.23,4,21
10430,32068438,104309976,WanderJaunt,78704,30.22744,-97.76127,Entire home/apt,10000,1,19,5/11/2019,5.88,55,160
10431,32068949,6778814,Ian,78741,30.23378,-97.70049,Private room,260,2,2,4/28/2019,1.58,2,87
10432,32069289,6752394,Joe,78745,30.22541,-97.7855,Entire home/apt,125,2,8,5/8/2019,3,5,94
10433,32072479,240524912,David,78705,30.28929,-97.7484,Entire home/apt,135,2,8,5/5/2019,2.55,1,61
10434,32083727,630310,Rachel,78702,30.26734,-97.70376,Entire home/apt,500,3,5,5/6/2019,1.58,2,37
10436,32084736,229395038,Jeanne,78758,30.36599,-97.70124,Entire home/apt,129,2,10,5/12/2019,4.05,2,19
10437,32084809,237923464,Lime,78701,30.27046,-97.73645,Entire home/apt,120,30,7,2/28/2019,2.14,1,169
10438,32085630,44887644,Chris,78745,30.21043,-97.7766,Entire home/apt,89,1,14,4/29/2019,5.6,4,133
10439,32086393,78425135,Lance,78746,30.26549,-97.80747,Private room,69,1,7,4/21/2019,2.41,2,29
10440,32088270,7733028,Pedro,78722,30.29212,-97.70815,Entire home/apt,190,3,1,4/14/2019,1,1,0
10441,32096442,109638288,TurnKey Vacation Rentals,78704,30.25386,-97.78325,Entire home/apt,405,2,2,3/31/2019,0.71,68,327
10442,32101073,48771027,Solemar,78744,30.15956,-97.71556,Entire home/apt,450,3,2,4/15/2019,0.62,1,180
10443,32102319,49753819,Ethan,78721,30.27225,-97.68104,Entire home/apt,225,2,14,5/5/2019,4.38,1,138
10444,32104799,18691883,Sam,78751,30.29593,-97.72147,Entire home/apt,275,2,2,3/17/2019,0.94,1,0
10446,32106693,240859100,John And Lynnette,78702,30.25956,-97.72471,Entire home/apt,90,2,17,4/30/2019,7.29,1,34
10447,32106921,10522716,Adam,78721,30.25859,-97.68317,Private room,200,1,4,4/30/2019,1.94,3,351
10448,32108943,19651438,Jacquelyn,78702,30.27968,-97.70498,Entire home/apt,299,3,6,3/20/2019,1.82,1,0
10449,32111644,656651,Helen,78741,30.23337,-97.70158,Private room,250,2,1,3/13/2019,0.48,2,0
10450,32111929,22968516,Syed,78702,30.27476,-97.73043,Entire home/apt,651,2,10,5/12/2019,3.75,2,324
10451,32112728,240907640,Marilyn,78728,30.44239,-97.68355,Private room,85,1,6,5/5/2019,2.43,1,351
10452,32113261,240914257,Claudia,78758,30.41141,-97.70268,Entire home/apt,75,2,10,5/2/2019,3.19,1,144
10453,32113897,1834923,Derek,78747,30.1478,-97.7851,Entire home/apt,350,5,1,3/18/2019,0.52,1,68
10454,32114033,240055447,Brandon,78702,30.25617,-97.72403,Entire home/apt,55,1,13,5/5/2019,4.38,1,147
10455,32114428,147716058,Trish,78734,30.38411,-97.93349,Entire home/apt,120,2,9,4/14/2019,3.14,4,180
10456,32115214,48679254,Kelly,78754,30.37458,-97.6505,Private room,30,1,20,5/12/2019,7.41,1,86
10458,32117734,32610992,Lilly,78731,30.34664,-97.75383,Entire home/apt,150,2,7,4/21/2019,2.41,2,7
10459,32118568,109638288,TurnKey Vacation Rentals,78704,30.24226,-97.74748,Entire home/apt,121,2,4,4/28/2019,1.58,68,317
10460,32136485,241086053,Amanda,78703,30.27439,-97.75811,Entire home/apt,595,3,2,3/17/2019,0.94,1,62
10461,32136559,40651878,Hannah,78704,30.24907,-97.75156,Entire home/apt,200,2,8,5/10/2019,4.07,2,37
10462,32139249,41945087,Claude,78741,30.24448,-97.72802,Entire home/apt,112,3,1,3/15/2019,0.49,1,0
10463,32139544,69873257,Maria,78730,30.36862,-97.80152,Private room,34,1,16,5/7/2019,7.27,1,18
10464,32140772,22141003,Z,78729,30.45149,-97.7758,Entire home/apt,40,1,8,5/5/2019,3.58,2,85
10465,32141407,20191121,Stephen,78705,30.29424,-97.72131,Entire home/apt,225,1,2,3/15/2019,0.91,3,0
10466,32141500,20191121,Stephen,78751,30.29524,-97.72086,Shared room,110,1,1,3/15/2019,0.49,3,0
10467,32145429,224519624,Steef,78703,30.27992,-97.7544,Private room,80,1,6,4/17/2019,2.5,2,157
10468,32147642,241155681,Francisco,78717,30.4821,-97.79125,Entire home/apt,130,2,3,5/5/2019,1.53,1,4
10469,32148140,29706854,Maria,78721,30.26833,-97.68385,Entire home/apt,250,1,8,4/27/2019,2.76,1,7
10470,32148235,241162229,Kristin,78702,30.27855,-97.7061,Entire home/apt,1050,4,1,3/12/2019,0.47,1,90
10471,32158315,37083575,Philip,78702,30.27523,-97.71292,Private room,50,1,1,2/11/2019,0.32,4,360
10473,32162852,104309976,WanderJaunt,78704,30.22623,-97.76185,Entire home/apt,10000,1,25,5/7/2019,8.43,55,166
10475,32163474,160113451,Andrew,78747,30.14384,-97.76614,Shared room,24,2,6,4/28/2019,2.47,1,75
10477,32163863,76375702,Katie,78741,30.2302,-97.716,Private room,35,1,17,4/28/2019,5.8,2,4
10478,32165053,76375702,Katie,78741,30.23035,-97.71755,Private room,40,1,12,5/8/2019,4.19,2,166
10481,32168613,241339769,Jake,78701,30.26603,-97.73836,Private room,110,1,21,5/8/2019,7.87,3,133
10483,32180389,241451651,Tony,78744,30.17438,-97.76879,Entire home/apt,94,1,13,5/12/2019,5.91,1,63
10484,32180397,1523587,Dallas,78751,30.3046,-97.71891,Entire home/apt,650,2,3,5/6/2019,1.53,20,357
10485,32181876,241466132,Helen,78756,30.31184,-97.74673,Entire home/apt,125,2,12,5/6/2019,4.19,1,45
10486,32183601,656651,Helen,78741,30.23336,-97.7018,Private room,50,3,6,4/15/2019,2.25,2,5
10487,32184210,43036134,Janet,78704,30.24236,-97.75279,Entire home/apt,149,90,6,4/15/2019,2.25,1,356
10488,32187839,241517388,Cedar Estates,78702,30.2797,-97.71394,Entire home/apt,125,2,17,5/13/2019,6,1,232
10489,32188515,24903130,Michelle,78703,30.2768,-97.75504,Entire home/apt,300,2,3,4/18/2019,2.43,1,315
10491,32195261,138951040,Ben,78702,30.26296,-97.71218,Entire home/apt,201,2,1,4/22/2019,1,1,50
10492,32196055,42949236,Carissa,78749,30.23302,-97.83736,Entire home/apt,85,1,4,3/24/2019,1.38,1,38
10493,32198073,84777191,Ana,78705,30.28514,-97.75019,Entire home/apt,100,3,1,4/15/2019,1,1,94
10495,32204381,14970982,Bowman,78704,30.24763,-97.74529,Entire home/apt,250,3,3,5/6/2019,1.43,1,115
10496,32207144,194953121,Chris,78701,30.2722,-97.74833,Entire home/apt,599,2,1,5/12/2019,1,13,221
10498,32208003,104309976,WanderJaunt,78704,30.22644,-97.7609,Entire home/apt,10000,1,19,5/12/2019,6.13,55,169
10500,32213487,235844760,Mary,78737,30.18378,-97.95248,Entire home/apt,110,1,3,3/19/2019,1.03,1,130
10501,32213846,10522716,Adam,78721,30.25856,-97.68446,Private room,150,1,1,3/13/2019,0.48,3,351
10502,32214083,7278622,Erin & Andy,78702,30.25924,-97.73601,Entire home/apt,600,1,1,3/13/2019,0.48,1,94
10503,32214291,33511284,Liz,78722,30.28277,-97.71943,Entire home/apt,249,2,7,5/5/2019,3.23,1,46
10504,32214558,114090932,Austin,78704,30.22873,-97.77111,Entire home/apt,270,1,9,5/5/2019,3.7,2,92
10505,32214903,235442024,Beth,78704,30.23754,-97.74284,Entire home/apt,279,2,10,5/12/2019,4.62,10,147
10506,32216321,7599106,Gina,78717,30.48112,-97.79069,Entire home/apt,149,3,6,4/29/2019,2.07,1,2
10507,32219971,130436628,Lauren,78704,30.25518,-97.74612,Entire home/apt,380,1,3,4/3/2019,1.48,1,33
10508,32223025,241769378,Judah,78741,30.22924,-97.7354,Entire home/apt,100,1,5,5/12/2019,2.54,1,171
10509,32225150,817049,Andy,78704,30.24863,-97.75377,Entire home/apt,500,2,3,4/26/2019,2,1,160
10510,32232517,69361523,Liz,78757,30.33579,-97.74488,Entire home/apt,600,2,3,5/6/2019,3,3,263
10511,32237321,12828978,Ashley,78703,30.28957,-97.76034,Entire home/apt,225,2,1,4/15/2019,1,3,176
10513,32240197,1523587,Dallas,78704,30.22787,-97.77201,Entire home/apt,450,3,8,4/28/2019,2.64,20,343
10514,32240694,30787515,Brooke,78701,30.27202,-97.74486,Entire home/apt,169,3,3,4/6/2019,1.08,14,49
10515,32240926,21214404,Jo,78702,30.2619,-97.72134,Entire home/apt,424,1,1,3/11/2019,0.46,2,0
10518,32242149,25722495,Kevin,78722,30.28357,-97.71587,Entire home/apt,150,1,10,5/5/2019,3.75,3,52
10519,32242885,83522599,Jack,78729,30.45629,-97.77409,Private room,95,1,3,4/14/2019,1.58,1,358
10520,32243017,1742063,Cristin,78745,30.1842,-97.78504,Entire home/apt,299,2,7,5/12/2019,3.33,1,13
10521,32243602,223883852,Sylvia,78748,30.17278,-97.80848,Private room,119,2,8,4/21/2019,3.33,1,0
10522,32243978,77187706,Shawn,78722,30.28448,-97.7149,Private room,74,1,4,3/18/2019,1.6,1,16
10523,32244068,177821967,ITrip Vacations,78741,30.22335,-97.69328,Entire home/apt,377,2,3,5/2/2019,3,26,326
10524,32245403,86296600,Coline,78702,30.26093,-97.70822,Entire home/apt,90,1,21,5/7/2019,7.68,1,311
10527,32257078,1809110,Nate,78702,30.25329,-97.73478,Entire home/apt,150,2,9,5/12/2019,3.7,1,78
10528,32257544,242098318,Daniel,78702,30.27751,-97.70116,Private room,145,2,1,3/12/2019,0.47,1,0
10529,32262535,20484642,Willy,78752,30.32825,-97.69945,Private room,89,1,4,4/22/2019,1.85,2,180
10530,32267101,54511139,Adam,78704,30.25049,-97.75483,Entire home/apt,139,2,2,3/28/2019,1.02,1,18
10531,32268238,12591310,Mark,78758,30.37904,-97.69667,Private room,60,1,3,3/17/2019,1.13,1,4
10533,32269960,147427888,Christina,78725,30.22793,-97.58977,Private room,40,1,6,4/14/2019,2.2,3,0
10534,32270476,240249377,Eric,78701,30.2658,-97.74979,Entire home/apt,200,3,1,5/8/2019,1,1,41
10535,32278630,4847469,Justin,78702,30.27706,-97.70494,Entire home/apt,75,28,4,4/14/2019,1.97,1,159
10536,32280356,242272080,Anna-Lisa,78702,30.27034,-97.72622,Private room,100,1,2,3/13/2019,0.92,1,0
10537,32282687,242298109,Michael,78751,30.30841,-97.73027,Entire home/apt,100,1,2,3/9/2019,0.88,1,0
10538,32283204,1783219,Ann,78704,30.23716,-97.74211,Entire home/apt,200,2,4,4/28/2019,1.88,1,259
10540,32284604,16496072,Misha,78722,30.28767,-97.71511,Entire home/apt,85,2,8,5/5/2019,4,1,30
10541,32285433,6370244,Ti,78758,30.40354,-97.69997,Entire home/apt,79,1,5,3/31/2019,1.74,4,42
10542,32285473,242325582,Terrie,78752,30.33844,-97.71428,Entire home/apt,250,3,2,3/16/2019,0.92,1,0
10543,32285609,172878985,Greg,78723,30.31769,-97.68631,Private room,90,1,5,4/14/2019,1.88,2,210
10545,32286972,44295408,Zac,78701,30.26598,-97.74168,Private room,80,1,5,4/20/2019,2.38,5,67
10546,32287564,122303894,Katharine,78703,30.27026,-97.75328,Entire home/apt,800,3,1,3/15/2019,0.49,1,0
10547,32288985,47656244,Larcy,78741,30.23103,-97.72123,Entire home/apt,200,1,1,3/16/2019,0.5,1,0
10548,32293496,237051118,Maria,78736,30.23898,-97.91827,Entire home/apt,225,1,1,4/15/2019,1,1,16
10549,32293678,138621176,Mark,78704,30.24641,-97.77611,Entire home/apt,125,2,7,5/5/2019,2.73,1,220
10550,32293824,317919,Steven,78745,30.20973,-97.79458,Entire home/apt,300,1,1,2/25/2019,0.38,1,6
10551,32294450,71315539,Kendall,78704,30.25519,-97.74562,Entire home/apt,225,2,1,3/13/2019,0.48,1,179
10552,32295895,199835377,Bon Voyage,78741,30.2377,-97.72657,Entire home/apt,187,3,4,4/16/2019,1.64,2,76
10553,32304341,52972375,Will,78705,30.29047,-97.74835,Entire home/apt,359,3,5,5/5/2019,2.08,4,67
10556,32311681,147716058,Trish,78734,30.38189,-97.93333,Entire home/apt,150,2,9,5/7/2019,4.43,4,172
10559,32312918,37000005,Linda,78741,30.2327,-97.73452,Entire home/apt,74,1,19,5/12/2019,6.55,1,126
10562,32314787,34768073,Taher,78746,30.25892,-97.78854,Entire home/apt,275,5,1,2/27/2019,0.39,1,125
10563,32314996,889533,Sandra,78756,30.32547,-97.74186,Entire home/apt,88,2,3,4/21/2019,1.23,1,52
10564,32315819,30695459,Nicholas,78704,30.24406,-97.75339,Entire home/apt,450,2,2,4/15/2019,0.92,1,89
10567,32318527,28254842,Lindsey,78741,30.24038,-97.72081,Entire home/apt,98,1,13,5/12/2019,4.53,1,26
10568,32321636,39398130,Heather & Tony,78754,30.40146,-97.64707,Private room,32,30,4,3/16/2019,1.46,3,95
10569,32321844,39398130,Heather & Tony,78753,30.39851,-97.64831,Private room,39,30,7,4/7/2019,2.41,3,98
10571,32332732,30787515,Brooke,78701,30.27258,-97.7486,Entire home/apt,169,2,1,4/12/2019,0.91,14,64
10572,32335459,45444099,Ojas,78702,30.27098,-97.71791,Entire home/apt,750,3,1,3/13/2019,0.48,4,137
10574,32338211,194953121,Chris,78701,30.27271,-97.74868,Entire home/apt,399,2,3,3/24/2019,1.36,13,231
10576,32339759,2164777,Ryann,78702,30.26117,-97.72996,Entire home/apt,249,2,4,4/27/2019,1.94,1,164
10578,32342951,40758630,Philiph,78741,30.22544,-97.70047,Private room,70,2,7,4/27/2019,2.39,3,76
10579,32343185,30072594,Geoff,78704,30.22809,-97.76699,Entire home/apt,389,2,7,5/6/2019,3.18,1,151
10580,32343243,226685084,Safiy,78705,30.2901,-97.7508,Private room,50,1,12,4/27/2019,4.44,1,78
10581,32344648,12101596,J,78702,30.27032,-97.71831,Entire home/apt,90,3,8,5/13/2019,3.75,3,72
10582,32344748,106410215,Murtaza Ali,78705,30.29081,-97.74846,Private room,89,1,7,5/11/2019,2.44,2,62
10583,32347807,3702973,B,78741,30.23432,-97.72872,Entire home/apt,125,1,7,4/28/2019,3.68,3,353
10584,32353898,59819745,Chad,78704,30.23398,-97.76642,Entire home/apt,225,3,2,4/13/2019,1.03,1,179
10585,32357725,8069949,Judd,78703,30.27285,-97.75555,Entire home/apt,135,1,15,4/26/2019,5.23,1,146
10586,32358005,40641241,Alex,78745,30.20168,-97.77273,Entire home/apt,99,1,15,5/12/2019,7.26,1,77
10587,32358216,230398817,The Guild,78702,30.26194,-97.726,Entire home/apt,150,1,10,5/12/2019,4.05,2,315
10588,32358248,147716058,Trish,78734,30.38256,-97.93325,Entire home/apt,220,2,3,3/16/2019,1.38,4,175
10589,32358793,56541639,Scott,78704,30.25143,-97.74539,Entire home/apt,155,3,2,3/17/2019,0.9,1,268
10590,32362583,104309976,WanderJaunt,78701,30.26939,-97.74792,Entire home/apt,10000,1,23,5/13/2019,8.41,55,153
10591,32362636,143385671,Kenny And Stephanie,78734,30.34896,-97.95849,Entire home/apt,1700,2,3,4/28/2019,1.53,1,303
10593,32363720,5363502,Becky,78751,30.30186,-97.71819,Private room,120,1,1,3/12/2019,0.47,1,0
10594,32364427,243011371,Joshua,78741,30.23236,-97.72931,Entire home/apt,350,1,2,3/1/2019,0.8,1,365
10596,32366382,72306847,Elijah,78702,30.26525,-97.72926,Entire home/apt,88,1,8,5/6/2019,5.33,1,0
10597,32367301,152848187,Jerry And Nia,78745,30.19868,-97.80604,Private room,31,1,13,4/25/2019,5.74,1,0
10598,32367930,394019,William,78704,30.23054,-97.78103,Private room,77,1,2,3/18/2019,0.95,2,0
10599,32373532,33152421,Lou,78701,30.2671,-97.7425,Entire home/apt,350,1,4,5/5/2019,1.9,1,83
10600,32378227,19453141,Clayton,78723,30.30942,-97.70565,Private room,70,1,2,4/14/2019,0.7,1,259
10601,32379276,24516340,David,78702,30.26219,-97.73107,Entire home/apt,85,2,6,4/22/2019,2.43,19,96
10603,32380363,444646,Anthony,78704,30.23845,-97.78578,Entire home/apt,80,1,8,5/12/2019,3.64,1,32
10604,32382254,22090834,Cristina,78701,30.25775,-97.7381,Entire home/apt,397,2,1,3/12/2019,0.47,1,219
10606,32383153,232555103,Emma And Edgar,78727,30.41459,-97.693,Private room,43,1,5,3/24/2019,2.17,1,158
10607,32386416,506268,Paul,78745,30.20485,-97.78395,Private room,32,2,6,4/22/2019,2.43,1,170
10608,32387798,177821967,ITrip Vacations,78704,30.2557,-97.76026,Entire home/apt,109,2,2,4/13/2019,1.58,26,340
10610,32388704,25722495,Kevin,78722,30.28435,-97.71562,Entire home/apt,300,1,18,5/5/2019,6.75,3,55
10612,32396081,235156631,Jeremy,78725,30.23489,-97.59357,Entire home/apt,65,1,2,4/28/2019,0.75,1,227
10613,32400935,2051133,Jon,78721,30.25521,-97.68845,Entire home/apt,79,30,1,3/31/2019,0.67,7,340
10614,32401604,243314397,Monica,78705,30.29198,-97.74594,Entire home/apt,81,1,10,5/1/2019,3.75,1,63
10615,32401612,34956177,Joelle,78744,30.15846,-97.7157,Entire home/apt,450,3,2,3/17/2019,0.95,1,36
10616,32402294,1596704,Steph,78702,30.25822,-97.69416,Entire home/apt,310,2,1,3/13/2019,0.48,2,363
10617,32406152,104309976,WanderJaunt,78701,30.26982,-97.74997,Entire home/apt,10000,1,16,5/10/2019,5.58,55,159
10618,32407899,3119688,J,78723,30.30067,-97.70681,Entire home/apt,45,3,3,4/21/2019,2.37,1,0
10619,32407935,8945110,Mark,78741,30.2358,-97.73879,Entire home/apt,200,2,2,4/1/2019,0.97,1,43
10620,32414505,47137820,Jenny,78703,30.27759,-97.75381,Private room,90,2,2,4/21/2019,0.92,1,71
10621,32417547,35625620,Lindsay,78723,30.3,-97.6768,Private room,70,2,1,3/11/2019,0.46,1,177
10622,32419781,15645815,Brian,78703,30.28375,-97.77308,Entire home/apt,125,2,9,5/5/2019,4.43,1,0
10623,32420598,5505397,Francesca,78702,30.27827,-97.70489,Private room,68,1,2,4/15/2019,0.95,1,364
10625,32420966,62820702,Phil,78704,30.25788,-97.76185,Entire home/apt,229,2,4,4/30/2019,1.88,1,14
10626,32421247,177821967,ITrip Vacations,78727,30.42581,-97.75006,Entire home/apt,86,2,1,5/11/2019,1,26,354
10627,32421861,73862215,Melissa,78759,30.41855,-97.78525,Entire home/apt,95,2,12,5/12/2019,4.93,1,35
10630,32425368,50332410,Tamina,78704,30.24437,-97.75133,Entire home/apt,229,2,4,5/5/2019,1.94,1,14
10631,32425430,243498429,Driftr,78758,30.39609,-97.71923,Entire home/apt,115,1,13,5/12/2019,4.76,1,79
10632,32426762,30117761,Megan,78703,30.28654,-97.77006,Private room,250,1,4,3/17/2019,1.6,4,0
10634,32428207,71489485,Rebecca,78723,30.30629,-97.69175,Entire home/apt,80,1,11,5/12/2019,5,1,34
10636,32428981,28530595,Jacquelyn,78703,30.2836,-97.75943,Entire home/apt,225,2,1,3/11/2019,0.46,2,72
10638,32437269,184685842,Christi Lou,78721,30.26023,-97.68493,Entire home/apt,140,2,2,4/14/2019,1.62,7,89
10639,32440289,132792113,Grant,78703,30.27761,-97.75997,Entire home/apt,160,1,2,3/15/2019,0.97,1,0
10641,32442864,102891335,Meaggen,78725,30.25961,-97.66706,Private room,100,1,7,5/11/2019,3.13,2,77
10643,32444598,11238388,Patrick,78748,30.18738,-97.83767,Entire home/apt,240,2,5,4/14/2019,2.27,1,14
10644,32444969,128860959,Orla,78741,30.23351,-97.71691,Entire home/apt,32,1,20,5/1/2019,7.41,1,2
10645,32446015,30474759,Kevin,78702,30.27823,-97.71841,Entire home/apt,115,1,16,4/27/2019,5.58,1,16
10646,32447558,21931626,Ali,78721,30.27453,-97.67846,Entire home/apt,134,3,7,5/6/2019,3.28,1,158
10647,32448271,15450602,Paul,78704,30.25297,-97.75533,Private room,85,2,7,5/6/2019,2.88,3,85
10648,32448674,15450602,Paul,78704,30.25322,-97.75517,Private room,75,2,1,4/29/2019,1,3,90
10649,32455359,42083772,Kokayi,78703,30.28033,-97.76913,Entire home/apt,125,1,7,5/4/2019,3.18,2,9
10651,32463099,212647866,Sheltered,78746,30.26562,-97.78648,Entire home/apt,1000,1,7,4/20/2019,2.59,3,79
10652,32463368,212647866,Sheltered,78746,30.26646,-97.78502,Entire home/apt,1000,1,3,4/21/2019,1.38,3,94
10653,32466320,23046584,Maegan,78701,30.27503,-97.74969,Entire home/apt,220,2,4,5/5/2019,1.5,1,26
10654,32467063,21927938,Amanda,78702,30.2525,-97.72837,Private room,48,1,7,4/21/2019,3.23,3,1
10655,32467221,2051133,Jon,78721,30.25544,-97.68722,Entire home/apt,89,30,1,4/5/2019,0.75,7,365
10656,32467527,81020760,Mark,78757,30.35933,-97.72142,Private room,27,2,4,3/18/2019,1.48,1,0
10657,32468297,3734315,Brent,78702,30.26131,-97.71705,Entire home/apt,199,3,3,4/23/2019,1.11,2,156
10659,32470436,16596073,Miriam,78704,30.24453,-97.77731,Private room,150,1,8,5/12/2019,3.75,2,57
10660,32472513,1488840,Harlow,78745,30.22002,-97.7978,Private room,60,1,8,5/5/2019,2.96,1,81
10661,32472603,119499618,Seydi,78744,30.19401,-97.76432,Private room,85,1,1,3/17/2019,0.51,1,84
10662,32473181,93577395,Josh,78747,30.13688,-97.77198,Private room,57,1,2,4/15/2019,0.76,3,64
10663,32473838,200774257,Lillian (Hidden By Airbnb),78701,30.2566,-97.73956,Entire home/apt,257,1,15,4/17/2019,6.08,1,169
10664,32474560,40700362,Marlene,78704,30.25274,-97.76975,Entire home/apt,500,1,4,5/5/2019,2,1,6
10665,32474697,2053712,Cheryl,78741,30.23235,-97.74073,Private room,50,2,5,4/27/2019,2.27,1,16
10666,32476144,244003923,Ryder,78757,30.36338,-97.73324,Entire home/apt,200,2,6,4/21/2019,2.28,1,164
10667,32477048,106562056,Lowell,78702,30.26478,-97.7128,Private room,99,1,3,4/13/2019,1.48,1,0
10668,32478345,129450057,Carly,78705,30.29007,-97.74766,Entire home/apt,249,2,8,5/6/2019,3.64,8,310
10670,32478817,229636690,Christine,78746,30.26667,-97.785,Entire home/apt,1000,1,5,4/28/2019,1.88,2,87
10671,32478967,229636690,Christine,78746,30.26646,-97.78446,Entire home/apt,1000,1,3,4/28/2019,1.13,2,79
10672,32485997,194953121,Chris,78701,30.27117,-97.74797,Entire home/apt,399,2,2,5/4/2019,2,13,220
10674,32488106,39398130,Heather & Tony,78753,30.39979,-97.64965,Private room,34,30,9,5/3/2019,3.33,3,96
10675,32488705,1523587,Dallas,78751,30.30509,-97.71872,Entire home/apt,420,3,1,4/15/2019,1,20,34
10676,32490053,223059725,Melinda,78747,30.13185,-97.77417,Private room,45,1,4,5/5/2019,1.82,5,88
10679,32491021,56897576,Yuli,78704,30.22882,-97.76343,Entire home/apt,125,1,7,5/6/2019,2.88,1,0
10680,32491270,16596073,Miriam,78704,30.24251,-97.7764,Entire home/apt,150,2,2,5/5/2019,1.02,2,0
10681,32493552,244136757,Cj,78702,30.27398,-97.70361,Entire home/apt,259,2,1,3/18/2019,0.52,2,0
10682,32495309,223059725,Melinda,78747,30.13226,-97.77268,Private room,90,1,2,4/21/2019,2,5,362
10683,32497734,45156129,Matt,78704,30.25767,-97.74625,Private room,120,2,6,4/29/2019,2.81,2,28
10684,32497836,12604026,Sarah,78703,30.26964,-97.752,Entire home/apt,285,2,4,5/5/2019,1.85,3,51
10686,32501554,22549126,Carmine,78757,30.3424,-97.72259,Entire home/apt,125,2,1,4/14/2019,1,1,80
10687,32501604,21426926,Corey,78702,30.26667,-97.71126,Entire home/apt,150,14,4,5/8/2019,2.73,2,318
10689,32503317,244136757,Cj,78702,30.27552,-97.70264,Private room,62,1,3,3/18/2019,1.45,2,0
10690,32503892,244235046,Jenny,78741,30.22842,-97.72682,Entire home/apt,180,1,3,3/16/2019,1.22,1,83
10692,32505830,2124980,Zack,78704,30.26377,-97.76393,Entire home/apt,125,2,5,4/13/2019,2.27,1,27
10694,32515268,27109837,Erin,78741,30.24371,-97.69227,Private room,125,28,1,3/11/2019,0.46,1,100
10695,32516787,13425205,Dana,78754,30.35574,-97.66281,Private room,45,2,2,3/15/2019,0.92,1,177
10698,32522284,24516340,David,78702,30.26239,-97.73171,Entire home/apt,399,3,5,4/28/2019,2.42,19,117
10700,32522443,20578682,Taylor,78744,30.20563,-97.73314,Entire home/apt,95,1,7,5/12/2019,3.33,1,87
10701,32522569,24516340,David,78702,30.26133,-97.73341,Entire home/apt,399,3,2,4/29/2019,1.33,19,119
10702,32522656,1467931,Becky And Mat,78741,30.22946,-97.73942,Private room,30,30,1,4/28/2019,1,2,73
10703,32522673,21340932,O. V. G.,78702,30.26044,-97.72008,Entire home/apt,107,1,10,4/28/2019,3.75,5,76
10704,32522868,205593110,Lisa America,78757,30.36241,-97.71956,Entire home/apt,120,30,6,4/13/2019,2.81,1,183
10705,32522922,1467931,Becky And Mat,78741,30.23116,-97.73756,Private room,30,30,2,4/27/2019,0.9,2,73
10707,32525732,244404365,Chrisshaunt,78745,30.21872,-97.79312,Private room,85,2,1,4/15/2019,1,1,84
